2.818730116	8025	10	5.645
42.25743103	57	1	0.576
3.106489897	57	1	0.576
42.29721069	1710	6	35.421
-7.872389793	1710	6	35.421
42.48506927	1254.7	56	2.047
2.75	1254.7	56	2.047
42.68495941	1	1	0.003
-2.947819948	1	1	0.003
42.73456955	5431.9	109	22.853
-1.595160007	5431.9	109	22.853
42.76670074	800	5	6.419
-1.700000048	800	5	6.419
42.8422699	0.14	1	0.008
-2.683589935	0.14	1	0.008
42.85118103	6235	25	117.799
-2.739660025	6235	25	117.799
42.91677856	86.25	7	1.471
-2.646460056	86.25	7	1.471
42.92338943	12333	319	308.151
-2.668879986	12333	319	308.151
43.05202866	74	2	0.333
1.510169983	74	2	0.333
43.06285095	1000	19	3.424
-2.494718075	1000	19	3.424
43.0966301	500	1	1.999
-0.046	500	1	1.999
43.10683823	1965	6	6.569
-0.429619998	1965	6	6.569
43.11355972	1714	33	6.597
1.612529993	1714	33	6.597
43.12485886	323.6	18	1.226
6.009789944	323.6	18	1.226
43.13851929	55	11	1.247
-0.028139999	55	11	1.247
43.17535019	246530	398	5401.639
0.019780001	246530	398	5401.639
43.19139099	2	1	0.015
-0.214059994	2	1	0.015
43.19480133	10	1	0.016
-2.899450064	10	1	0.016
43.21329117	253527.31	888	68481.771
-0.0074	253527.31	888	68481.771
43.21855164	28380	64	83.218
-2.817169905	28380	64	83.218
43.22986984	661.2	21	10.536
0.073190004	661.2	21	10.536
43.23733902	14505	73	631.001
6.072090149	14505	73	631.001
43.25152969	540	3	3.148
1.678410053	540	3	3.148
43.28089142	278	117	7.038
-2.863379955	278	117	7.038
43.29336929	5	2	0.022
5.37130022	5	2	0.022
43.29394913	949.92	24	89.835
1.226449966	949.92	24	89.835
43.29647827	11.8	2	0.081
-0.374309987	11.8	2	0.081
43.30474854	5300	3	2.846
-3.036940098	5300	3	2.846
43.34489059	26	2	0.049
-0.263639987	26	2	0.049
43.37602997	5	1	0.108
-0.380329996	5	1	0.108
43.38393021	40	1	0.877
-1.305379987	40	1	0.877
43.39186096	11	1	0.014
6.344059944	11	1	0.014
43.4218147	170	3	0.709
5.2002929	170	3	0.709
43.44993973	32	3	0.222
5.252980232	32	3	0.222
43.45495987	21	1	0.999
5.470620155	21	1	0.999
43.45843124	50820	78	163.292
2.003930092	50820	78	163.292
43.46197891	22554.45	2349	401.355
1.323609948	22554.45	2349	401.355
43.49287033	500	6	6.716
-1.47626996	500	6	6.716
43.49897003	4190	617	3895.526
1.310580015	4190	617	3895.526
43.50891876	708.8	53	0.422
1.375519991	708.8	53	0.422
43.51512146	170	1	1.572
4.986169815	170	1	1.572
43.51800919	3218	321	987.657
1.559520006	3218	321	987.657
43.52260971	36200.62	266	466.884
1.399189949	36200.62	266	466.884
43.52965164	5799	116	45.219
1.527089953	5799	116	45.219
43.5369606	39659	49	184.703
1.344280005	39659	49	184.703
43.53902054	40	1	0.128
-1.460919976	40	1	0.128
43.55218887	1414.99	18	55.23
1.533929944	1414.99	18	55.23
43.56441116	9160	9	55.301
1.293849945	9160	9	55.301
43.59476852	2162	339	45.828
1.562330008	2162	339	45.828
43.60572815	551722.57	3148	3492.515
1.448690057	551722.57	3148	3492.515
43.6104393	12980	42	29.341
1.49782002	12980	42	29.341
43.61240005	2346082.49	11086	49762.812
1.333379984	2346082.49	11086	49762.812
43.61399078	1225.6	44	5.826
1.081920028	1225.6	44	5.826
43.6166492	4	1	0.048
7.044552	4	1	0.048
43.6345787	461461.56	3755	4392.192
1.396839976	461461.56	3755	4392.192
43.64987183	1552655.441	27013	24616.089
1.325700045	1552655.441	27013	24616.089
43.65715027	24700	249	326.44
1.48439002	24700	249	326.44
43.66519928	0.1	1	0
1.524530053	0.1	1	0
43.67245102	194521.9	2079	4661.349
1.452460051	194521.9	2079	4661.349
43.68952179	16760	33	138.684
7.332829952	16760	33	138.684
43.70027924	165	5	0.971
7.27767992	165	5	0.971
43.71154022	1475.01	16	48.759
1.392619967	1475.01	16	48.759
43.7388199	2	2	0.004
1.42803	2	2	0.004
43.7541008	745	5	2.604
1.492310047	745	5	2.604
43.7666852	1500	1	1.399
1.3667293	1500	1	1.399
43.77080917	1455.72	8	3.013
1.294190049	1455.72	8	3.013
43.78371048	1093247.46	5146	5077.781
1.357439995	1093247.46	5146	5077.781
43.86679077	452766	1158	5934.626
1.502120018	452766	1158	5934.626
43.89757919	900	18	2.016
1.326060057	900	18	2.016
43.92620087	35710	40	152.579
2.148370028	35710	40	152.579
44.01231003	3425	1	20.033
2.158489943	3425	1	20.033
44.01675034	85192.6	236	8401.579
1.352169991	85192.6	236	8401.579
44.04962921	30	1	0.552
2.158250093	30	1	0.552
44.10911179	103	1	0.696
-0.103569999	103	1	0.696
44.34883881	34.2	4	0.051
2.036950111	34.2	4	0.051
44.37561035	463.5	26	4.011
4.697020054	463.5	26	4.011
44.50374985	6027	24	53.782
0.16505	6027	24	53.782
44.60852814	13401	339	108.067
2.031160116	13401	339	108.067
44.63291168	701	3	5.072
-1.145140052	701	3	5.072
44.78516006	2760	17	19.336
-0.496160001	2760	17	19.336
44.80104065	68.04	1	0.255
1.213500023	68.04	1	0.255
44.80612946	26	2	0.337
-0.631030023	26	2	0.337
44.8366394	473.43	27	1.563
-0.581049979	473.43	27	1.563
44.84020996	150	1	2.558
-0.775390029	150	1	2.558
44.84180832	143241.9	471	1688.317
-0.647589982	143241.9	471	1688.317
44.86143112	500	1	2.998
1.888720036	500	1	2.998
44.87297821	966	2	9.268
-0.677850008	966	2	9.268
44.88631058	800	1	7.865
-0.648440003	800	1	7.865
44.88809967	400	2	0.768
-0.610409975	400	2	0.768
44.89041901	12.5	18	0.207
4.850470066	12.5	18	0.207
44.89170074	57	2	0.301
1.215240002	57	2	0.301
44.91619873	1	1	0.001
-0.634620011	1	1	0.001
44.93045044	500	1	5.583
4.889239788	500	1	5.583
44.93647003	120	1	2.574
-0.830340028	120	1	2.574
45.15695953	680	20	8.382
1.536020041	680	20	8.382
45.17052841	85.1	5	0.975
1.563369989	85.1	5	0.975
45.17475128	62.9	10	0.917
4.817850113	62.9	10	0.917
45.43286896	215.5	83	3.083
4.322370052	215.5	83	3.083
45.43988037	3002	5	23.514
4.395530224	3002	5	23.514
45.47399139	980	3	2.992
4.512380123	980	3	2.992
45.50342941	182	5	0.504
5.731060028	182	5	0.504
45.51261902	2	1	0.096
-1.120880008	2	1	0.096
45.54428101	4478	7	9.845
3.246680021	4478	7	9.845
45.58081055	520	2	0.336
5.957499981	520	2	0.336
45.62952042	1119	2	2.612
5.068600178	1119	2	2.612
45.64529037	17148	205	151.546
-0.385803014	17148	205	151.546
45.67404175	5.5	1	0.046
4.753940105	5.5	1	0.046
45.69379044	26196.91	1288	657.524
-0.325120002	26196.91	1288	657.524
45.69475174	11	1	0.028
4.792980194	11	1	0.028
45.71017838	621.2	10	1.579
4.743340015	621.2	10	1.579
45.74346924	668.2	60	6.512
4.972159863	668.2	60	6.512
45.79552841	3052.98	41	363.725
3.164050102	3052.98	41	363.725
45.85074997	130	2	3.098
5.075139999	130	2	3.098
45.86592102	30	1	0.899
4.742370129	30	1	0.899
45.89379883	24	1	0.221
3.115159988	24	1	0.221
45.89767075	315	5	4.533
4.840650082	315	5	4.533
45.92858887	3592	2	0.941
2.806230068	3592	2	0.941
45.93484116	49746.13	530	2862.233
-0.958689988	49746.13	530	2862.233
45.93936157	5720	8	28.784
6.106070042	5720	8	28.784
45.95737076	70	6	0.18
1.400959969	70	6	0.18
46.05966949	328.46	8	0.893
6.368150234	328.46	8	0.893
46.13048172	218	46	2.445
6.338270187	218	46	2.445
46.15943146	304	6	3.743
-1.151640058	304	6	3.743
46.1913681	46	4	0.767
6.236450195	46	4	0.767
46.28757095	24245.2	190	47.777
4.299779892	24245.2	190	47.777
46.32123947	86017.79	1346	1186.142
-0.463380009	86017.79	1346	1186.142
46.60337067	3908.33	697	24.833
1.512060046	3908.33	697	24.833
46.62184525	0.5	1	0
2.451948881	0.5	1	0
46.6740303	478.6	15	3.074
5.551790237	478.6	15	3.074
46.72443008	2	2	0
4.859409809	2	2	0
46.81990814	32	2	0.142
0.54497999	32	2	0.142
46.82582855	24255.99	155	161.425
1.700590014	24255.99	155	161.425
46.86396027	14.5	3	0.157
1.772770047	14.5	3	0.157
46.8768692	50	13	0.362
0.565919995	50	13	0.362
46.9499588	3651.1	111	68.775
1.991099954	3651.1	111	68.775
46.98493958	23	2	0.425
-1.521309972	23	2	0.425
47.01184845	45.34	3	0.266
2.291729927	45.34	3	0.266
47.0350914	20	1	0.108
2.653290033	20	1	0.108
47.03675079	187	3	1.251
-1.642420053	187	3	1.251
47.05641937	5505.6	29	26.767
0.557389975	5505.6	29	26.767
47.12931824	0.22	1	0.01
0.999260008	0.22	1	0.01
47.14868927	400	1	13.432
-1.531630039	400	1	13.432
47.15809	977.53	37	7.813
-0.02341	977.53	37	7.813
47.1792984	714869.94	1310	9963.201
-1.622810006	714869.94	1310	9963.201
47.21271133	16711.01	524	170.919
-0.730690002	16711.01	524	170.919
47.21810913	236561	630	1086.698
-1.553060055	236561	630	1086.698
47.2427597	5319.9	531	63.773
6.025400162	5319.9	531	63.773
47.24840164	1200	1	0.8
-2.165199995	1200	1	0.8
47.2496109	17925	84	114.361
-1.486690044	17925	84	114.361
47.27434921	12972.76	140	34.195
-2.213860035	12972.76	140	34.195
47.2769511	1	1	0.016
-2.2741513	1	1	0.016
47.29750061	11838	27	25.697
-1.491809964	11838	27	25.697
47.31370163	1.3	2	0.022
-2.311539888	1.3	2	0.022
47.32780838	1383267.2	9285	26790.825
-2.153379917	1383267.2	9285	26790.825
47.3318757	1	1	0.003
4.9972017	1	1	0.003
47.39722061	717.01	13	8.901
-2.091480017	717.01	13	8.901
47.41284943	203155	28	1410.164
0.982550025	203155	28	1410.164
47.42039108	62	1	0.312
-0.390780002	62	1	0.312
47.44881058	32.6	4	0.157
-2.318010092	32.6	4	0.157
47.47457123	250	1	4.251
-0.630699992	250	1	4.251
47.50503922	1089	61	10.991
-0.587539971	1089	61	10.991
47.54611969	8151	311	93.253
9.684069633	8151	311	93.253
47.55139923	1.5	1	0.038
7.665850163	1.5	1	0.038
47.58192062	633.8	31	19.988
9.913680077	633.8	31	19.988
47.58692932	6305	65	68.675
1.331310034	6305	65	68.675
47.59215164	1.04	1	0.01
0.912970006	1.04	1	0.01
47.60160065	11.4	2	0.116
9.887220383	11.4	2	0.116
47.65195084	8910	27	77.456
9.476400375	8910	27	77.456
47.66622925	480.1	5	14.867
9.367509842	480.1	5	14.867
47.68265	790	7	6.734
3.68964	790	7	6.734
47.72472	592	37	3.145
1.940979958	592	37	3.145
47.76062012	731.4	62	4.479
11.55731964	731.4	62	4.479
47.76477051	2765	62	12.857
2.377110004	2765	62	12.857
47.77334976	5	2	0.068
12.00807953	5	2	0.068
47.78636932	26193	39	205.125
7.894440174	26193	39	205.125
47.78784943	4778	36	8.979
12.10919952	4778	36	8.979
47.78916168	638	8	3.824
11.8334198	638	8	3.824
47.79053116	0.7	1	0.014
-3.489310026	0.7	1	0.014
47.79602051	32	4	0.384
3.569000006	32	4	0.384
47.81990814	20	1	0.108
6.379069805	20	1	0.108
47.84183884	10	1	0.157
11.14291	10	1	0.157
47.84223938	65	1	1.971
12.9767704	65	1	1.971
47.84418106	6222	19	113.737
12.54251957	6222	19	113.737
47.85290909	5714.48	115	30.904
8.768639565	5714.48	115	30.904
47.85515976	800	1	2.865
11.48163033	800	1	2.865
47.87738037	10	10	0.08
11.70129967	10	10	0.08
47.88647079	16498	95	153.376
3.095129967	16498	95	153.376
47.90142822	1187	10	11.383
1.904979944	1187	10	11.383
47.93104172	2170.86	315	28.865
1.920959949	2170.86	315	28.865
47.93571091	48	2	0.088
12.01580048	48	2	0.088
47.97320175	734.8	81	2.29
11.65390968	734.8	81	2.29
47.98237991	9	1	0.075
1.784170032	9	1	0.075
47.98591995	200	3	0.816
8.819250107	200	3	0.816
47.98633957	175.78	16	3.428
10.18039989	175.78	16	3.428
47.99634171	500274	1478	79498.789
-1.939689994	500274	1478	79498.789
47.99853134	11655.31	82	185.699
7.849649906	11655.31	82	185.699
48.00214005	100	1	0.7
1.777390003	100	1	0.7
48.00831985	1447	18	10.695
0.197439998	1447	18	10.695
48.02470016	65.5	4	0.117
-1.747159958	65.5	4	0.117
48.02545166	920	6	7.269
10.92138004	920	6	7.269
48.02577972	366	13	2.272
11.59597969	366	13	2.272
48.03913879	0.5	1	0.004
8.783260345	0.5	1	0.004
48.0461998	30.52	2	0.684
11.61565018	30.52	2	0.684
48.06301117	8	1	0.036
12.76667976	8	1	0.036
48.06354141	4148	47	21.836
11.66217995	4148	47	21.836
48.06563187	689.35	29	1.506
9.263429642	689.35	29	1.506
48.07035828	14.9	3	0.211
1.332180023	14.9	3	0.211
48.07268143	2481	14	11.44
-0.773069978	2481	14	11.44
48.07316971	60.5	3	0.112
9.29417038	60.5	3	0.112
48.08784103	8	1	0.027
-1.694219947	8	1	0.027
48.08940887	171106.86	1424	1079.054
-4.330513954	171106.86	1424	1079.054
48.09893036	5738.6	18	69.17
9.79281044	5738.6	18	69.17
48.10905838	409972.78	4226	7515.408
11.30016041	409972.78	4226	7515.408
48.10937119	255	1	1.781
11.08574963	255	1	1.781
48.11056137	1	3	0.015
11.72894955	1	3	0.015
48.12218857	20001.12	646	154.005
-1.611897945	20001.12	646	154.005
48.12710953	80.3	10	0.275
11.55841064	80.3	10	0.275
48.12902069	1385.2	44	40.826
7.803229809	1385.2	44	40.826
48.1315	1180	15	21.301
11.68601	1180	15	21.301
48.13388443	1119	82	2.519
11.68556118	1119	82	2.519
48.14015961	25	1	0.12
11.51031399	25	1	0.12
48.14781952	150	1	0.768
11.72894955	150	1	0.768
48.16302109	212	4	0.764
7.79392004	212	4	0.764
48.16322327	1200	2	44.853
11.40256023	1200	2	44.853
48.17105103	9	1	0.024
11.81630993	9	1	0.024
48.17335129	45	1	0.27
11.32361031	45	1	0.27
48.18397141	2.3	2	0.035
3.527280092	2.3	2	0.035
48.18400955	150	1	0.959
11.27501011	150	1	0.959
48.21754456	792	5	6.931
11.51336098	792	5	6.931
48.22943878	1641.6	146	50.523
9.884659767	1641.6	146	50.523
48.25571823	408	14	3.762
12.41802979	408	14	3.762
48.26459122	9500	14	94.384
10.82668018	9500	14	94.384
48.2686615	11743	22	26.797
10.8909502	11743	22	26.797
48.27246857	5	1	0.001
11.56974983	5	1	0.001
48.28620911	565	13	6.402
8.723259926	565	13	6.402
48.301651	54	1	0.205
8.935239792	54	1	0.205
48.30435181	10716	84	55.735
10.16244984	10716	84	55.735
48.30870819	705.67	24	35.158
11.90818024	705.67	24	35.158
48.32136917	1500	1	40.601
0.821780026	1500	1	40.601
48.32545853	7.26	2	0.093
4.084340096	7.26	2	0.093
48.37033844	1778423.069	2605	106330.675
10.8978796	1778423.069	2605	106330.675
48.39043045	2	1	0.036
-4.486579895	2	1	0.036
48.4083519	2816.5	28	8.008
11.4682703	2816.5	28	8.008
48.41870117	25	1	0.137
1.355620027	25	1	0.137
48.4446106	3754.5	121	12.799
1.483399987	3754.5	121	12.799
48.45838928	234.7	134	0.721
11.13053989	234.7	134	0.721
48.46324158	1400	3	5.492
-2.626549959	1400	3	5.492
48.50529861	366	1	4.04
11.60597038	366	1	4.04
48.51472855	391.7	57	2.562
2.634550095	391.7	57	2.562
48.52819824	12580	1097	154.375
2.011049986	12580	1097	154.375
48.53250885	2531	6	3.079
-2.056459904	2531	6	3.079
48.53432846	1009.99	23	6.798
7.636489868	1009.99	23	6.798
48.53572083	76.5	3	0.771
7.43185997	76.5	3	0.771
48.53686142	143	3	0.817
12.15192986	143	3	0.817
48.53924179	105	4	0.684
7.450570107	105	4	0.684
48.54040146	526.7	16	4.48
7.490610123	526.7	16	4.48
48.5425415	450	4	3.598
7.427360058	450	4	3.598
48.58506012	26	3	0.135
7.736420155	26	3	0.135
48.58716965	0.7	1	0.004
8.676099777	0.7	1	0.004
48.59260178	168	6	1.11
9.236000061	168	6	1.11
48.59775162	7.67	2	0.083
2.4246099	7.67	2	0.083
48.61526871	195.5	33	1.932
9.48266983	195.5	33	1.932
48.61589813	439308	6219	9348.48
2.377779961	439308	6219	9348.48
48.6219902	20	4	0.055
10.17539024	20	4	0.055
48.62285995	5092	26	7.948
9.240429878	5092	26	7.948
48.62332153	1311	7	5.369
8.893110275	1311	7	5.369
48.6287117	2	1	0.012
8.063659668	2	1	0.012
48.63243866	1216.56	71	12.73
2.55133009	1216.56	71	12.73
48.63593292	71.6	30	0.132
10.57162476	71.6	30	0.132
48.63666153	213.5	24	1.395
9.011790276	213.5	24	1.395
48.6434288	490.48	143	3.271
1.826249957	490.48	143	3.271
48.64451981	340	2	0.969
7.408299923	340	2	0.969
48.65526962	7029.55	1567	65.284
2.699749947	7029.55	1567	65.284
48.66500854	2585	9	39.472
7.940470219	2585	9	39.472
48.67929077	5300	12	57.104
10.82196045	5300	12	57.104
48.69277954	33327.9	409	239.899
8.123948097	33327.9	409	239.899
48.69800949	4488	14	65.94
9.706520081	4488	14	65.94
48.70561981	7	2	0.033
9.421159744	7	2	0.033
48.70623016	37.4	5	0.306
9.585000038	37.4	5	0.306
48.7066803	27.5	11	0.429
2.866679907	27.5	11	0.429
48.70851898	800	25	4.414
9.649470329	800	25	4.414
48.71686935	11808	15	94.1
11.4951601	11808	15	94.1
48.71817017	25365.66	42	316.163
10.7804203	25365.66	42	316.163
48.72346115	1841	23	28.641
8.795599937	1841	23	28.641
48.73384094	3036	200	19.97
2.405719995	3036	200	19.97
48.74422073	19	1	0.132
2.470360041	19	1	0.132
48.7467308	1577.41	241	11.992
8.050869942	1577.41	241	11.992
48.74703979	1685.2	179	13.586
1.918089986	1685.2	179	13.586
48.74919128	20.9	9	0.167
2.351409912	20.9	9	0.167
48.75141144	4.65	8	0.046
2.510770082	4.65	8	0.046
48.75263977	451.7	57	2.477
2.302649975	451.7	57	2.477
48.76174927	225.98	38	2.011
1.944849968	225.98	38	2.011
48.76235962	1.4	1	0.031
11.42523003	1.4	1	0.031
48.76245117	6324	830	43.362
2.66862011	6324	830	43.362
48.76268005	19	1	0.073
8.240980148	19	1	0.073
48.76282883	218	6	2.556
0.629859984	218	6	2.556
48.76430893	805.82	61	1.636
8.93404007	805.82	61	1.636
48.76766968	1331.75	30	5.43
9.171919823	1331.75	30	5.43
48.76792908	47	12	0.417
1.194049954	47	12	0.417
48.76873016	23501.35	838	177.583
1.948979974	23501.35	838	177.583
48.770401	7229.3	36	72.343
11.61812973	7229.3	36	72.343
48.77445984	411.26	19	7.161
2.126369953	411.26	19	7.161
48.7748909	4534.7	4	23.07
1.999289989	4534.7	4	23.07
48.78007126	1	1	0.026
2.258810043	1	1	0.026
48.78292847	50	1	0.216
7.86342001	50	1	0.216
48.78503036	554	3	3.018
2.182470083	554	3	3.018
48.78506851	1282.8	21	6.589
2.045520067	1282.8	21	6.589
48.78895187	2	3	0.051
1.601950049	2	3	0.051
48.79764938	204.7	21	0.252
9.692819595	204.7	21	0.252
48.80194855	570	4	3.3
2.131079912	570	4	3.3
48.80368042	350	1	0.138
9.528909683	350	1	0.138
48.80931091	14276	50	18.81
9.579339981	14276	50	18.81
48.81095123	62.2	25	0.545
2.571779966	62.2	25	0.545
48.81167984	0.5	1	0.005
2.384890079	0.5	1	0.005
48.8166008	2129.42	55	17.93
1.949249983	2129.42	55	17.93
48.82149124	76.8	73	0.758
7.735280037	76.8	73	0.758
48.82263184	20174.49	5412	122.644
1.986420035	20174.49	5412	122.644
48.82360077	80	1	0.384
2.705800056	80	1	0.384
48.82514	270	2	1.759
9.99028	270	2	1.759
48.83132172	55	1	0.288
12.96220016	55	1	0.288
48.83763885	0.8	1	0.011
2.632400036	0.8	1	0.011
48.85271072	1981.5	88	5.505
10.48857021	1981.5	88	5.505
48.85720825	404.5	63	4.775
2.341439962	404.5	63	4.775
48.85799026	7	4	0.018
1.378854036	7	4	0.018
48.87216949	296.34	28	1.38
3.540220022	296.34	28	1.38
48.88180161	290	2	1.981
2.695940018	290	2	1.981
48.89011002	169	3	0.698
8.700130463	169	3	0.698
48.89416885	3.9	3	0.02
9.191860199	3.9	3	0.02
48.89582062	210	1	1.064
12.48696995	210	1	1.064
48.92208862	2.7	4	0.048
2.252650023	2.7	4	0.048
48.92657089	875.4	174	12.186
2.213799953	875.4	174	12.186
48.93346024	34257	92	264.071
2.423229933	34257	92	264.071
48.93381882	9553.25	69	103.489
8.960410118	9553.25	69	103.489
48.93637085	3958	167	63.559
2.332570076	3958	167	63.559
48.93893051	156.72	23	0.724
2.53098011	156.72	23	0.724
48.94208908	24	3	0.216
2.245059967	24	3	0.216
48.94213867	840	91	39.539
2.162820101	840	91	39.539
48.94707108	681.5	65	5.287
9.242019653	681.5	65	5.287
48.95124054	5309.85	199	35.114
2.567290068	5309.85	199	35.114
48.95988846	60.1	6	0.296
9.205340385	60.1	6	0.296
48.96162033	1.3	1	0.015
9.126469612	1.3	1	0.015
48.98416138	261	2	0.967
2.61958003	261	2	0.967
48.99465942	5	1	0.075
1.906209946	5	1	0.075
48.99472046	59	1	0.164
9.096735954	59	1	0.164
48.99988937	457	27	0.729
2.361449957	457	27	0.729
49.00054169	2977	29	11.926
11.38265991	2977	29	11.926
49.00086975	19473.35	61	13.724
1.631229997	19473.35	61	13.724
49.00101852	63.04	13	0.301
7.030139923	63.04	13	0.301
49.0039711	5630.78	63	31.513
2.516380072	5630.78	63	31.513
49.00585556	97	18	0.805
2.537821054	97	18	0.805
49.01079178	7069.6	23	78.561
8.408650398	7069.6	23	78.561
49.01599884	372	33	2.726
2.04727006	372	33	2.726
49.01799011	9397	82	57.195
2.590889931	9397	82	57.195
49.02762985	12	1	0.07
1.150320053	12	1	0.07
49.03464127	1592	38	9.76
11.47434998	1592	38	9.76
49.03520966	398.95	82	1.004
2.079839945	398.95	82	1.004
49.03863907	5174	127	35.308
12.99475956	5174	127	35.308
49.04636002	113290.6	1890	751.464
2.105940104	113290.6	1890	751.464
49.06481934	713.5	46	2.643
8.471369743	713.5	46	2.643
49.09378815	1470	101	7.592
1.597530007	1470	101	7.592
49.09801102	12787	60	19.228
2.756249905	12787	60	19.228
49.10322189	1171	118	6.739
10.98184967	1171	118	6.739
49.11470032	13	1	0.088
6.171450138	13	1	0.088
49.12419128	482	1	3.378
8.600959778	482	1	3.378
49.15829849	434	4	1.229
7.034560204	434	4	1.229
49.16781998	15400	42	248.995
10.33129025	15400	42	248.995
49.16812897	30	1	0.6
9.848270416	30	1	0.6
49.18455887	292	1	2.502
2.895359993	292	1	2.502
49.18864059	31292.5	408	36.608
11.19192028	31292.5	408	36.608
49.20178986	37	1	0.24
9.505809784	37	1	0.24
49.20622635	271.59	41	2.249
11.02886963	271.59	41	2.249
49.20635986	7643.94	16	13.617
2.585700035	7643.94	16	13.617
49.22037125	18743.99	49	50.745
8.713700294	18743.99	49	50.745
49.23149109	960	3	4.317
6.998330116	960	3	4.317
49.23524094	12	1	0.175
2.887120008	12	1	0.175
49.2356987	12918.76	1565	54.848
2.135159969	12918.76	1565	54.848
49.23574066	2300	4	2.879
9.193240166	2300	4	2.879
49.25117874	134	1	0.532
8.51733017	134	1	0.532
49.2538681	79	1	0.112
8.873570442	79	1	0.112
49.26504898	3383.3	5	7.116
9.398819923	3383.3	5	7.116
49.2715416	24914.602	57	195.918
1.216539979	24914.602	57	195.918
49.27790833	2	3	0.008
11.45998955	2	3	0.008
49.28385162	516.6	32	7.504
1.01602006	516.6	32	7.504
49.31932831	1842.454	42	13.605
8.431079865	1842.454	42	13.605
49.32897186	4.2	1	0.109
11.02320004	4.2	1	0.109
49.35504913	34	8	0.093
9.146229744	34	8	0.093
49.37308884	345	2	1.385
8.06840992	345	2	1.385
49.40185165	1.5	1	0.009
